,la,lt,fix,entrophy,sexp,nuc,ndev,age,ns
16,0.017431085477669334,0.13503209109730832,0.01883984028393966,0.14438657202011237,0.0019023957409050525,0.044467908902691526,0.08759316770186334,0.1319365572315883,0.0
17,0.015771994773519166,0.0779948461091753,0.001511686991869916,0.05558601916376303,0.0009825058072009396,0.05810053716608593,0.07493328977932633,0.3033460365853656,0.0
18,0.0014712885154061616,0.0011411064425770306,0.00011992296918767531,0.0015877100840336132,3.6239495798319477e-05,0.0037022058823529425,0.002309698879551822,0.010665266106442578,0.007317752100840317
19,0.00018982683982683983,0.00014393939393939393,9.956709956709974e-06,0.00019523809523809527,1.8181818181818182e-05,0.0003580086580086579,0.00035952380952380947,0.0011041125541125536,0.0
20,0.0013028425655976425,0.0426111516034975,0.0007926384839650116,0.0025965743440233475,0.0016915694849368365,0.005530247813411099,0.01507835276967932,0.0008594509232264331,0.0
21,0.0024224030980787505,0.09336571127111581,0.006660666457963778,0.0021148561689102296,0.08104223915034732,0.010605296416107223,0.007229961621853505,0.0010874291279696685,0.025182180249747815
22,0.014790275923453411,0.19119370271473068,0.012047767393561804,0.008539738169411082,0.12539333926717103,0.009847277851950742,0.009319629876872867,0.017366154873164234,0.028763276961875056
23,0.026269451931716075,0.07661599281221926,0.012373315363881402,0.13474824797843676,0.04746873315363879,0.057445462713387234,0.04754115004492364,0.04920880503144656,0.0
24,0.34392847344699157,0.042526748971193434,0.04115657456398195,0.0023332353517538686,0.03444101508916324,0.014898197138937879,0.05721732314324901,0.05755535959239661,0.0
25,0.006799484309852984,0.041192615755979684,0.0021681479043230228,0.0038581852095677053,0.022317917489576473,0.005512453368444155,0.022582894448101805,0.02090339038841342,0.05093339916611812
26,0.003873228458049852,0.028371882086167696,0.0031125283446712154,0.011237174036281194,0.07694664115646256,0.009145549886621298,0.02121584467120178,0.03029666241496597,0.05394008645124728
27,0.04901949681973458,0.03285299058188476,0.024948568408734877,0.10646999981126017,0.18273880301228682,0.01856161410263669,0.05844893645131455,0.12497499197855912,0.03313326916180656
28,0.005674333225353644,0.02080768815462692,0.06462585034013604,0.12732966202353954,0.0009664183133570917,0.0582010582010582,0.11070078825180862,0.05746139725731564,0.0
29,0.04620958198634177,0.02707271441132331,0.022144212398273227,0.03200782742640301,0.04460211684284988,0.07051592259838825,0.04105861975499628,0.027687868150175526,0.018659553228482832
30,0.1375738577899417,0.023958034984989718,0.025648410400025468,0.003498852574370503,0.07658297001135045,0.012856294221854482,0.002487562189054727,0.06655121690764368,0.04056423638735958
31,0.19465207373271887,0.004124219150025597,0.027031592421914993,0.030887839221710185,0.030854531490015373,0.026480926779313862,0.004552227342549922,0.08742322068612393,0.14743417818740384
32,1.3115852401583758e-05,1.3115852401572374e-05,1.0307153164349175e-06,1.0410224695943682e-05,5.4370232941717256e-06,1.8655947227376986e-05,1.4326942898373059e-05,1.0307153164296936e-05,0.30907779323850726
33,0.027961760878861215,0.024856529886012942,0.005154646743269713,0.011048529328099231,0.008776315089183633,0.014031991954295112,0.0068159086195853456,0.0060484100373104956,0.45799734623876076
