,entrophy,age,la,fix,nd,nuc,ld,ndev,ns,lt,exp
51,0.011977828867396062,0.03168437186195237,0.009467522858199911,0.028631414830082965,0.08058453570107282,0.018021378362665832,0.004968024945827379,0.010136224301041196,0.08889236826806211,0.024467126473230835,0.00731264203794729
52,0.01625699197762568,0.02992630823581361,0.009884448369765257,0.02519448737764038,0.1272849966880107,0.01854318466180914,0.0416177228232869,0.010280691101788504,0.11986972841686928,0.027940310591006125,0.004651413115478068
53,0.03029568349078756,0.04485716025540641,0.010428606225098856,0.019508412060476456,0.11626850740296134,0.030320041059902172,0.003886076169598307,0.010200775962558962,0.04969570436870365,0.031350801190041265,0.006466064686744303
54,0.022850394365009092,0.05425492429035382,0.021304462440423475,0.017001349698426774,0.06650765532076419,0.023520498544856428,0.025507613142688526,0.0044472563161668775,0.08239750727571796,0.033668649036231006,0.0023137837951832593
55,0.029948519948519946,0.06908225452343117,0.010869672193201597,0.025302256037550177,0.08142611098493452,0.02708191384661971,0.003299265652206809,0.008500832765538662,0.06268926489514708,0.03627961995609051,0.007547694753577117
56,0.025998131322894476,0.052249178426444956,0.009854372060055417,0.025249371737869706,0.0931368000515498,0.02868226045492619,0.014385269669437482,0.006778142921579998,0.04331142470520006,0.03783748952896448,0.010398221534892721
57,0.019266157571242316,0.032178866331408706,0.0088886819395294,0.01361550878500031,0.06370677345253614,0.019392810579251307,0.045039734277022424,0.002343701496243864,0.03557583659278578,0.0217197491773763,0.006852921090209218
58,0.08583421735030644,0.03485855728429985,0.012048561999057048,0.11774723008015113,0.08944454266855259,0.08003477133427632,0.02105816831683172,0.01990953559641678,0.012990924092409262,0.07297294908062228,0.030787364450730798
59,0.08924078586658545,0.045126662605340595,0.0547004772058077,0.13702127119504529,0.056308254645141574,0.030745253325210695,0.020443699868006933,0.023649609097370294,0.03568890242664234,0.09712610417301236,0.02211518935932585
60,0.008959609572817138,0.0021114106019766285,0.009241607449154626,0.04425937270276894,0.051415298537940204,0.011317079147267855,0.0039391897410765205,0.014498488932451222,0.05939536878216123,0.024307359307359326,0.0032882055051866206
61,0.018610081541882872,0.03618059232588517,0.050464012143033594,0.05029086801510822,0.1010127431254191,0.003908185957852374,0.030950968971725088,0.005440714462211865,0.06366726675844545,0.029744431501288502,0.019266652546860108
62,0.009647274294333137,0.13881921999569058,0.004303598362421892,0.031050635638870925,0.12046929541047197,0.007534367593191132,0.0641932773109244,0.004843137254901954,0.019935358758888216,0.031233570351217425,0.008986425339366532
63,0.02229166666666666,0.07473354893138358,0.00724831271091114,0.05040541807274089,0.11686351706036734,0.00831599175103114,0.007539838770153707,0.005484158230221223,0.12837574990626155,0.03280441507311584,0.014636295463067118
64,0.06195057315419695,0.06283824314885575,0.011376802662393715,0.09802415875754951,0.06851000451949542,0.025498993385102087,0.010961625374912699,0.015935946423435633,0.06292144295164145,0.052498664694523266,0.029439582562964806
65,0.012961341343379859,0.043487085497064065,0.0019940264060007338,0.02828717374333909,0.03833384244645832,0.003830736856396154,0.0031081356277364637,0.0021628822591046293,0.07429810270508809,0.023322302548959704,0.009437260292570363
66,0.019729919383791893,0.05202895003100617,0.006530239237573043,0.02966725415320349,0.0629955285746924,0.005195012892065686,0.006652958647475462,0.005148993113352268,0.09142008551192908,0.022936779921015702,0.013231339142922457
67,0.03130715148378193,0.06036447550034505,0.006356538992408554,0.03848667184265016,0.06394258971704621,0.015496247412008307,0.009205702208419615,0.00979921497584542,0.06393482574189104,0.02857531055900624,0.04661943581780543
68,0.022776808433296998,0.03135114503816793,0.004027626317702646,0.041136314067611805,0.037178844056706656,0.012920029080334424,0.002655761541257722,0.008373682297346422,0.038854961832061094,0.02125263540530717,0.08949400218102518
69,0.0400884703196347,0.08618558382257013,0.042400114155251134,0.06636619373776916,0.041685828440965425,0.02003098499673844,0.018089530332681042,0.01209434116112198,0.01924942922374432,0.02886170906718853,0.1099624918460535
70,0.04951924247960048,0.10485689928145168,0.04511904761904761,0.06744976251370115,0.03229478748020946,0.0098212763366216,0.013448727317013773,0.00937918645719157,0.01763975155279506,0.029983254171233733,0.0706695286810376
71,0.06281480161558563,0.12103224100283978,0.07716506013191685,0.08654159454230731,0.0190034817680933,0.015378398330108938,0.029578949303646376,0.03293063899353995,0.0010759823054905023,0.05049422156603191,0.043548461912681455
72,0.06547492569404917,0.050187187756908905,0.03385537216214513,0.20255517612091337,0.015823689369506115,0.07139189274647445,0.02794852336685005,0.03735534054259149,0.014468475305128712,0.14617719597799284,0.06010402833112
73,0.017088877936586214,0.08574913750616062,0.023188645591307046,0.01108427796944314,0.035837968504306594,0.004032129362341259,0.020504118848130828,0.0017586660095284846,0.013126452157994812,0.04645603041610937,0.0032570583679503973
74,0.027276884263639257,0.08172027751497946,0.04719081782823492,0.017162304215284318,0.025240986019131675,0.0034402922316829425,0.04382883948281304,0.0028865762640597017,0.016527120782087686,0.035079890675917234,0.002522600651739713
