,la,lt,fix,entrophy,sexp,nuc,ndev,age,ns
18,0.001694327731092436,0.008719362745098038,0.0009175420168067234,0.013007177871148455,0.0007023809523809532,0.03596883753501403,0.018084383753501382,0.05927205882352937,0.007097163865546209
19,0.014869372294372275,0.022306168831168812,0.006064177489177486,0.017594913419913427,0.0033877705627705632,0.024035822510822508,0.02446634199134198,0.13499880952380947,0.0
20,2.7755575615628914e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,6.938893903907228e-18,0.0,6.938893903907228e-18,0.0,0.0
21,0.0021470312010852853,0.06612809720917792,0.007936363003930597,0.00994280960497176,0.251729915243429,0.01311509385833711,0.0089755295836377,0.001184389022226861,0.011932154161883892
22,0.03494153315531818,0.062443090787716926,0.08679589452603487,0.05788579216733423,0.1005947374276814,0.07840036715620835,0.035751056964842036,0.06835374944370277,0.0
23,0.05400345911949663,0.1395596136567833,0.05345835579514827,0.11144676549865222,0.15207731356693618,0.02979375561545373,0.039377313566936196,0.06182933513027856,0.0
24,0.13820585929845167,0.0876110131295315,0.05401499118165779,0.012699980403684107,0.2297343719380754,0.011429845189104447,0.05969998040368412,0.10143993729178905,0.0
25,0.04979624753127012,0.09823381610708798,0.014740618828176451,0.0495552995391705,0.03192901031380294,0.02654312047399606,0.35347465437787967,0.06003719552337064,0.0
26,0.09561894132653055,0.11470461309523805,0.09874521683673476,0.05374351615646256,0.1160698341836734,0.09499011479591836,0.07687340561224489,0.1796393494897959,0.0
27,0.00030292735405696553,0.0013844063190079823,0.0013447709642715575,0.0021572957363682676,0.0013702508351735461,0.0005577260630768353,0.0020185719947907826,0.003136855217711342,0.06640054357057924
28,0.0037091026886945087,0.011418853255587915,0.01329770003239391,0.15809847748623249,0.0005344995140913493,0.0746085735881654,0.13218334953028826,0.058524997300507475,0.0
29,0.03070546002657627,0.0041034489597588306,0.004972134626445335,0.006653973542769872,0.010225897939350664,0.016739057138890547,0.004454493167529402,0.0013595525673826383,0.03913647091489654
30,0.2051011820782372,0.0051793272443751304,0.010717379697107924,0.00020879964074439777,0.01841131938035479,0.0030420039107942887,0.0010344510567277334,0.012182159564650095,0.05354057714271579
31,0.1899898617511523,0.006197107014848945,0.00543520225294419,0.006938581669226832,0.015373707117255494,0.01053955453149002,0.008174347158218132,0.028638479262672805,0.16808806963645637
32,3.501855287571182e-05,3.7956091527525624e-05,4.715522572670828e-06,4.785095856524927e-05,2.1258503401365984e-05,6.13790970933837e-05,6.43166357452086e-05,0.00010142238713667372,0.30905217996289397
33,0.016238688021553097,0.06722990271377367,0.013344142914035401,0.006766357061188838,0.0768086777625453,0.010524659241273883,0.013260180551196855,0.09979445279479965,0.33978026636715447
